"Date","Pageviews","Ads"
2014-04-16,2508,FALSE
2014-04-17,2247,FALSE
2014-04-18,1882,FALSE
2014-04-19,1374,FALSE
2014-04-20,1477,FALSE
2014-04-21,2060,FALSE
2014-04-22,11228,FALSE
2014-04-23,6761,FALSE
2014-04-24,3291,FALSE
2014-04-25,2234,FALSE
2014-04-26,1694,FALSE
2014-04-27,2050,FALSE
2014-04-28,2086,FALSE
2014-04-29,1937,FALSE
2014-04-30,1980,FALSE
2014-05-01,2029,FALSE
2014-05-02,2140,FALSE
2014-05-03,1625,FALSE
2014-05-04,1786,FALSE
2014-05-05,1958,FALSE
2014-05-06,1715,FALSE
2014-05-07,1967,FALSE
2014-05-08,1915,FALSE
2014-05-09,1777,FALSE
2014-05-10,1725,FALSE
2014-05-11,3934,FALSE
2014-05-12,2508,FALSE
2014-05-13,1630,FALSE
2014-05-14,1545,FALSE
2014-05-15,1467,FALSE
2014-05-16,1368,FALSE
